#https://data.marine.copernicus.eu/viewer/expert?view=dataset&dataset=SEALEVEL_EUR_PHY_L4_MY_008_068
#Surface geostrophic northward sea water velocity vgos
#    title: DT merged all satellites European Seas Gridded SSALTO/DUACS Sea Surface Height L4 product and derived variables
#    institution: CLS, CNES
#    source: Altimetry measurements
#    history: 2024-10-24 07:06:58Z: Creation
#    contact: servicedesk.cmems@mercator-ocean.eu
#    references: http://marine.copernicus.eu
#    comment: Sea Surface Height measured by Altimetry and derived variables
#    subset:source: ARCO data downloaded from the Marine Data Store using the MyOcean Data Portal
#    subset:productId: SEALEVEL_EUR_PHY_L4_MY_008_068
#    subset:datasetId: cmems_obs-sl_eur_phy-ssh_my_allsat-l4-duacs-0.0625deg_P1D_202411
#    subset:date: 2025-06-10T12:16:10.165Z
#latitudes averaged over 43.34375, 43.40625.
#longitudes averaged over 7.84375, 7.90625.
# coriolis_parameter = 2*(7.2921e-5)*np.sin((4.33666670E+01)*180/2*np.pi)
# density_sea_water = 1023.6
# dpdy = coriolis_parameter*density_sea_water*vgos
#date	vgos	dpdy
2010-01-03 00:00:00	-0.066950001	0.000000942
2010-01-04 00:00:00	-0.071050003	0.000001000
2010-01-05 00:00:00	-0.075674996	0.000001065
2010-01-06 00:00:00	-0.079075001	0.000001113
2010-01-07 00:00:00	-0.081500001	0.000001147
2010-01-08 00:00:00	-0.084399998	0.000001187
2010-01-09 00:00:00	-0.084849998	0.000001194
2010-01-10 00:00:00	-0.085099995	0.000001197
2010-01-11 00:00:00	-0.084174998	0.000001184
2010-01-12 00:00:00	-0.081749998	0.000001150
2010-01-13 00:00:00	-0.079525001	0.000001119
2010-01-14 00:00:00	-0.076375000	0.000001075
2010-01-15 00:00:00	-0.073500000	0.000001034
2010-01-16 00:00:00	-0.070574999	0.000000993
2010-01-17 00:00:00	-0.067924999	0.000000956
2010-01-18 00:00:00	-0.066450000	0.000000935
2010-01-19 00:00:00	-0.065250002	0.000000918
2010-01-20 00:00:00	-0.065475002	0.000000921
2010-01-21 00:00:00	-0.065250002	0.000000918
2010-01-22 00:00:00	-0.065249994	0.000000918
2010-01-23 00:00:00	-0.066200003	0.000000931
2010-01-24 00:00:00	-0.065975003	0.000000928
2010-01-25 00:00:00	-0.065249994	0.000000918
2010-01-26 00:00:00	-0.064999998	0.000000915
2010-01-27 00:00:00	-0.062325001	0.000000877
2010-01-28 00:00:00	-0.060424998	0.000000850
2010-01-29 00:00:00	-0.058224998	0.000000819
2010-01-30 00:00:00	-0.056299999	0.000000792
2010-01-31 00:00:00	-0.054800000	0.000000771
2010-02-01 00:00:00	-0.054350000	0.000000765
2010-02-02 00:00:00	-0.055099998	0.000000775
2010-02-03 00:00:00	-0.056524999	0.000000795
2010-02-04 00:00:00	-0.059924997	0.000000843
2010-02-05 00:00:00	-0.062600002	0.000000881
2010-02-06 00:00:00	-0.065974995	0.000000928
2010-02-07 00:00:00	-0.068149999	0.000000959
2010-02-08 00:00:00	-0.069375001	0.000000976
2010-02-09 00:00:00	-0.068374999	0.000000962
2010-02-10 00:00:00	-0.066225000	0.000000932
2010-02-11 00:00:00	-0.061149999	0.000000860
2010-02-12 00:00:00	-0.055074997	0.000000775
2010-02-13 00:00:00	-0.048749998	0.000000686
2010-02-14 00:00:00	-0.041749999	0.000000587
2010-02-15 00:00:00	-0.036174998	0.000000509
2010-02-16 00:00:00	-0.030825000	0.000000434
2010-02-17 00:00:00	-0.028175000	0.000000396
2010-02-18 00:00:00	-0.026249999	0.000000369
2010-02-19 00:00:00	-0.026975000	0.000000380
2010-02-20 00:00:00	-0.029399998	0.000000414
2010-02-21 00:00:00	-0.033250000	0.000000468
2010-02-22 00:00:00	-0.037900001	0.000000533
2010-02-23 00:00:00	-0.044174999	0.000000622
2010-02-24 00:00:00	-0.049499996	0.000000696
2010-02-25 00:00:00	-0.055550002	0.000000782
2010-02-26 00:00:00	-0.061375000	0.000000864
2010-02-27 00:00:00	-0.065724999	0.000000925
2010-02-28 00:00:00	-0.069849998	0.000000983
2010-03-01 00:00:00	-0.072499998	0.000001020
2010-03-02 00:00:00	-0.073725000	0.000001037
2010-03-03 00:00:00	-0.073725000	0.000001037
2010-03-04 00:00:00	-0.073475003	0.000001034
2010-03-05 00:00:00	-0.071799994	0.000001010
2010-03-06 00:00:00	-0.069625005	0.000000980
2010-03-07 00:00:00	-0.067200005	0.000000945
2010-03-08 00:00:00	-0.063549995	0.000000894
2010-03-09 00:00:00	-0.060175002	0.000000847
2010-03-10 00:00:00	-0.056775000	0.000000799
2010-03-11 00:00:00	-0.053125001	0.000000747
2010-03-12 00:00:00	-0.050725002	0.000000714
2010-03-13 00:00:00	-0.048525002	0.000000683
2010-03-14 00:00:00	-0.046125002	0.000000649
2010-03-15 00:00:00	-0.044174999	0.000000622
2010-03-16 00:00:00	-0.044174999	0.000000622
2010-03-17 00:00:00	-0.043475002	0.000000612
2010-03-18 00:00:00	-0.043450002	0.000000611
2010-03-19 00:00:00	-0.043950003	0.000000618
2010-03-20 00:00:00	-0.044425003	0.000000625
2010-03-21 00:00:00	-0.044675000	0.000000629
2010-03-22 00:00:00	-0.043200001	0.000000608
2010-03-23 00:00:00	-0.041275002	0.000000581
2010-03-24 00:00:00	-0.038374998	0.000000540
2010-03-25 00:00:00	-0.034699999	0.000000488
2010-03-26 00:00:00	-0.030375000	0.000000427
2010-03-27 00:00:00	-0.026225001	0.000000369
2010-03-28 00:00:00	-0.021175001	0.000000298
2010-03-29 00:00:00	-0.016525000	0.000000233
2010-03-30 00:00:00	-0.011450000	0.000000161
2010-03-31 00:00:00	-0.005650000	0.000000079
2010-04-01 00:00:00	0.000150000	-0.000000002
2010-04-02 00:00:00	0.007200000	-0.000000101
2010-04-03 00:00:00	0.014700000	-0.000000207
2010-04-04 00:00:00	0.022700001	-0.000000319
2010-04-05 00:00:00	0.030674998	-0.000000432
2010-04-06 00:00:00	0.038699999	-0.000000544
2010-04-07 00:00:00	0.045724999	-0.000000643
2010-04-08 00:00:00	0.051750001	-0.000000728
2010-04-09 00:00:00	0.056600001	-0.000000796
2010-04-10 00:00:00	0.061700001	-0.000000868
2010-04-11 00:00:00	0.065825000	-0.000000926
2010-04-12 00:00:00	0.069200002	-0.000000974
2010-04-13 00:00:00	0.069700003	-0.000000981
2010-04-14 00:00:00	0.070200004	-0.000000988
2010-04-15 00:00:00	0.069474995	-0.000000977
2010-04-16 00:00:00	0.067299999	-0.000000947
2010-04-17 00:00:00	0.063625000	-0.000000895
2010-04-18 00:00:00	0.059275001	-0.000000834
2010-04-19 00:00:00	0.053974997	-0.000000759
2010-04-20 00:00:00	0.047650002	-0.000000670
2010-04-21 00:00:00	0.041625001	-0.000000586
2010-04-22 00:00:00	0.035300002	-0.000000497
2010-04-23 00:00:00	0.029250000	-0.000000412
2010-04-24 00:00:00	0.023200002	-0.000000326
2010-04-25 00:00:00	0.018575002	-0.000000261
2010-04-26 00:00:00	0.013975000	-0.000000197
2010-04-27 00:00:00	0.009099999	-0.000000128
2010-04-28 00:00:00	0.005775000	-0.000000081
2010-04-29 00:00:00	0.003050000	-0.000000043
2010-04-30 00:00:00	0.000625000	-0.000000009
2010-05-01 00:00:00	-0.001050000	0.000000015
2010-05-02 00:00:00	-0.002750000	0.000000039
2010-05-03 00:00:00	-0.003700000	0.000000052
2010-05-04 00:00:00	-0.004675000	0.000000066
2010-05-05 00:00:00	-0.006349999	0.000000089
2010-05-06 00:00:00	-0.008800000	0.000000124
2010-05-07 00:00:00	-0.011225000	0.000000158
2010-05-08 00:00:00	-0.013650000	0.000000192
2010-05-09 00:00:00	-0.017025001	0.000000240
2010-05-10 00:00:00	-0.019450001	0.000000274
2010-05-11 00:00:00	-0.021175001	0.000000298
2010-05-12 00:00:00	-0.022650000	0.000000319
2010-05-13 00:00:00	-0.023350000	0.000000329
2010-05-14 00:00:00	-0.022100002	0.000000311
2010-05-15 00:00:00	-0.020199999	0.000000284
2010-05-16 00:00:00	-0.015350000	0.000000216
2010-05-17 00:00:00	-0.010500000	0.000000148
2010-05-18 00:00:00	-0.003225000	0.000000045
2010-05-19 00:00:00	0.005475000	-0.000000077
2010-05-20 00:00:00	0.013975000	-0.000000197
2010-05-21 00:00:00	0.023449998	-0.000000330
2010-05-22 00:00:00	0.032399997	-0.000000456
2010-05-23 00:00:00	0.039899997	-0.000000561
2010-05-24 00:00:00	0.047174998	-0.000000664
2010-05-25 00:00:00	0.052500002	-0.000000739
2010-05-26 00:00:00	0.056125000	-0.000000790
2010-05-27 00:00:00	0.058075000	-0.000000817
2010-05-28 00:00:00	0.056874998	-0.000000800
2010-05-29 00:00:00	0.055149999	-0.000000776
2010-05-30 00:00:00	0.051525000	-0.000000725
2010-05-31 00:00:00	0.046450000	-0.000000654
2010-06-01 00:00:00	0.040874999	-0.000000575
2010-06-02 00:00:00	0.035300002	-0.000000497
2010-06-03 00:00:00	0.028750001	-0.000000405
2010-06-04 00:00:00	0.023200000	-0.000000326
2010-06-05 00:00:00	0.017874999	-0.000000251
2010-06-06 00:00:00	0.013500000	-0.000000190
2010-06-07 00:00:00	0.008400001	-0.000000118
2010-06-08 00:00:00	0.003550000	-0.000000050
2010-06-09 00:00:00	-0.001050001	0.000000015
2010-06-10 00:00:00	-0.006400000	0.000000090
2010-06-11 00:00:00	-0.012425000	0.000000175
2010-06-12 00:00:00	-0.018700000	0.000000263
2010-06-13 00:00:00	-0.024800001	0.000000349
2010-06-14 00:00:00	-0.030849999	0.000000434
2010-06-15 00:00:00	-0.036899999	0.000000519
2010-06-16 00:00:00	-0.041550003	0.000000585
2010-06-17 00:00:00	-0.044650000	0.000000628
2010-06-18 00:00:00	-0.048050001	0.000000676
2010-06-19 00:00:00	-0.050474998	0.000000710
2010-06-20 00:00:00	-0.052150000	0.000000734
2010-06-21 00:00:00	-0.053850003	0.000000758
2010-06-22 00:00:00	-0.055325001	0.000000778
2010-06-23 00:00:00	-0.057000000	0.000000802
2010-06-24 00:00:00	-0.057750002	0.000000813
2010-06-25 00:00:00	-0.059675001	0.000000840
2010-06-26 00:00:00	-0.059675001	0.000000840
2010-06-27 00:00:00	-0.059675001	0.000000840
2010-06-28 00:00:00	-0.058950000	0.000000829
2010-06-29 00:00:00	-0.057025000	0.000000802
2010-06-30 00:00:00	-0.055325001	0.000000778
2010-07-01 00:00:00	-0.052425001	0.000000738
2010-07-02 00:00:00	-0.049500003	0.000000696
2010-07-03 00:00:00	-0.046824999	0.000000659
2010-07-04 00:00:00	-0.045150001	0.000000635
2010-07-05 00:00:00	-0.043475002	0.000000612
2010-07-06 00:00:00	-0.042975001	0.000000605
2010-07-07 00:00:00	-0.042475000	0.000000598
2010-07-08 00:00:00	-0.042250000	0.000000594
2010-07-09 00:00:00	-0.042000003	0.000000591
2010-07-10 00:00:00	-0.042225003	0.000000594
2010-07-11 00:00:00	-0.042725001	0.000000601
2010-07-12 00:00:00	-0.042450003	0.000000597
2010-07-13 00:00:00	-0.042225003	0.000000594
2010-07-14 00:00:00	-0.041249998	0.000000580
2010-07-15 00:00:00	-0.040025000	0.000000563
2010-07-16 00:00:00	-0.037900001	0.000000533
2010-07-17 00:00:00	-0.036200002	0.000000509
2010-07-18 00:00:00	-0.034474999	0.000000485
2010-07-19 00:00:00	-0.031324998	0.000000441
2010-07-20 00:00:00	-0.029649999	0.000000417
2010-07-21 00:00:00	-0.026475001	0.000000372
2010-07-22 00:00:00	-0.023074999	0.000000325
2010-07-23 00:00:00	-0.020200001	0.000000284
2010-07-24 00:00:00	-0.016799999	0.000000236
2010-07-25 00:00:00	-0.012925000	0.000000182
2010-07-26 00:00:00	-0.009025000	0.000000127
2010-07-27 00:00:00	-0.005400000	0.000000076
2010-07-28 00:00:00	-0.002525001	0.000000036
2010-07-29 00:00:00	0.000650000	-0.000000009
2010-07-30 00:00:00	0.002325000	-0.000000033
2010-07-31 00:00:00	0.003050000	-0.000000043
2010-08-01 00:00:00	0.003075000	-0.000000043
2010-08-02 00:00:00	0.002075000	-0.000000029
2010-08-03 00:00:00	0.000650000	-0.000000009
2010-08-04 00:00:00	-0.001300000	0.000000018
2010-08-05 00:00:00	-0.002750000	0.000000039
2010-08-06 00:00:00	-0.003700000	0.000000052
2010-08-07 00:00:00	-0.004450000	0.000000063
2010-08-08 00:00:00	-0.004675000	0.000000066
2010-08-09 00:00:00	-0.005875000	0.000000083
2010-08-10 00:00:00	-0.006125000	0.000000086
2010-08-11 00:00:00	-0.008050000	0.000000113
2010-08-12 00:00:00	-0.009025000	0.000000127
2010-08-13 00:00:00	-0.010250000	0.000000144
2010-08-14 00:00:00	-0.011700001	0.000000165
2010-08-15 00:00:00	-0.012200000	0.000000172
2010-08-16 00:00:00	-0.012174999	0.000000171
2010-08-17 00:00:00	-0.011450000	0.000000161
2010-08-18 00:00:00	-0.010025000	0.000000141
2010-08-19 00:00:00	-0.007325000	0.000000103
2010-08-20 00:00:00	-0.003225000	0.000000045
2010-08-21 00:00:00	0.000900000	-0.000000013
2010-08-22 00:00:00	0.005000000	-0.000000070
2010-08-23 00:00:00	0.010125000	-0.000000142
2010-08-24 00:00:00	0.015924999	-0.000000224
2010-08-25 00:00:00	0.021724999	-0.000000306
2010-08-26 00:00:00	0.028025001	-0.000000394
2010-08-27 00:00:00	0.033849999	-0.000000476
2010-08-28 00:00:00	0.040624999	-0.000000572
2010-08-29 00:00:00	0.045975000	-0.000000647
2010-08-30 00:00:00	0.049825002	-0.000000701
2010-08-31 00:00:00	0.053224999	-0.000000749
2010-09-01 00:00:00	0.053475000	-0.000000752
2010-09-02 00:00:00	0.052774999	-0.000000743
2010-09-03 00:00:00	0.050075002	-0.000000705
2010-09-04 00:00:00	0.044750001	-0.000000630
2010-09-05 00:00:00	0.037725002	-0.000000531
2010-09-06 00:00:00	0.028525002	-0.000000401
2010-09-07 00:00:00	0.019050000	-0.000000268
2010-09-08 00:00:00	0.008675000	-0.000000122
2010-09-09 00:00:00	-0.003700000	0.000000052
2010-09-10 00:00:00	-0.016075000	0.000000226
2010-09-11 00:00:00	-0.029125001	0.000000410
2010-09-12 00:00:00	-0.041974999	0.000000591
2010-09-13 00:00:00	-0.056775000	0.000000799
2010-09-14 00:00:00	-0.070349999	0.000000990
2010-09-15 00:00:00	-0.083425000	0.000001174
2010-09-16 00:00:00	-0.096225001	0.000001354
2010-09-17 00:00:00	-0.107649997	0.000001515
2010-09-18 00:00:00	-0.116374999	0.000001637
2010-09-19 00:00:00	-0.123400003	0.000001736
2010-09-20 00:00:00	-0.127499998	0.000001794
2010-09-21 00:00:00	-0.128000006	0.000001801
2010-09-22 00:00:00	-0.126075000	0.000001774
2010-09-23 00:00:00	-0.122199997	0.000001719
2010-09-24 00:00:00	-0.115675002	0.000001628
2010-09-25 00:00:00	-0.108849995	0.000001531
2010-09-26 00:00:00	-0.100874998	0.000001419
2010-09-27 00:00:00	-0.093349993	0.000001313
2010-09-28 00:00:00	-0.084625006	0.000001191
2010-09-29 00:00:00	-0.076649994	0.000001078
2010-09-30 00:00:00	-0.068125002	0.000000958
2010-10-01 00:00:00	-0.060875002	0.000000856
2010-10-02 00:00:00	-0.053350002	0.000000751
2010-10-03 00:00:00	-0.046099998	0.000000649
2010-10-04 00:00:00	-0.040275000	0.000000567
2010-10-05 00:00:00	-0.034975000	0.000000492
2010-10-06 00:00:00	-0.030825000	0.000000434
2010-10-07 00:00:00	-0.027925000	0.000000393
2010-10-08 00:00:00	-0.025975000	0.000000365
2010-10-09 00:00:00	-0.024300000	0.000000342
2010-10-10 00:00:00	-0.023350000	0.000000329
2010-10-11 00:00:00	-0.021650001	0.000000305
2010-10-12 00:00:00	-0.021625001	0.000000304
2010-10-13 00:00:00	-0.021125000	0.000000297
2010-10-14 00:00:00	-0.020649999	0.000000291
2010-10-15 00:00:00	-0.021875001	0.000000308
2010-10-16 00:00:00	-0.023575000	0.000000332
2010-10-17 00:00:00	-0.027450001	0.000000386
2010-10-18 00:00:00	-0.030850001	0.000000434
2010-10-19 00:00:00	-0.036425002	0.000000512
2010-10-20 00:00:00	-0.042225000	0.000000594
2010-10-21 00:00:00	-0.049024999	0.000000690
2010-10-22 00:00:00	-0.055325001	0.000000778
2010-10-23 00:00:00	-0.061625000	0.000000867
2010-10-24 00:00:00	-0.067199998	0.000000945
2010-10-25 00:00:00	-0.070824996	0.000000996
2010-10-26 00:00:00	-0.072999999	0.000001027
2010-10-27 00:00:00	-0.073749997	0.000001038
2010-10-28 00:00:00	-0.074200004	0.000001044
2010-10-29 00:00:00	-0.073500000	0.000001034
2010-10-30 00:00:00	-0.073950000	0.000001040
2010-10-31 00:00:00	-0.074450001	0.000001047
2010-11-01 00:00:00	-0.076150000	0.000001071
2010-11-02 00:00:00	-0.079525001	0.000001119
2010-11-03 00:00:00	-0.082450002	0.000001160
2010-11-04 00:00:00	-0.086799994	0.000001221
2010-11-05 00:00:00	-0.090949997	0.000001280
2010-11-06 00:00:00	-0.095749997	0.000001347
2010-11-07 00:00:00	-0.101125002	0.000001423
2010-11-08 00:00:00	-0.105475001	0.000001484
2010-11-09 00:00:00	-0.110574998	0.000001556
2010-11-10 00:00:00	-0.114175007	0.000001606
2010-11-11 00:00:00	-0.117350005	0.000001651
2010-11-12 00:00:00	-0.119750001	0.000001685
2010-11-13 00:00:00	-0.120250002	0.000001692
2010-11-14 00:00:00	-0.120250002	0.000001692
2010-11-15 00:00:00	-0.118574999	0.000001668
2010-11-16 00:00:00	-0.116624996	0.000001641
2010-11-17 00:00:00	-0.113474995	0.000001597
2010-11-18 00:00:00	-0.108150005	0.000001522
2010-11-19 00:00:00	-0.101575002	0.000001429
2010-11-20 00:00:00	-0.093625002	0.000001317
2010-11-21 00:00:00	-0.084649995	0.000001191
2010-11-22 00:00:00	-0.073699996	0.000001037
2010-11-23 00:00:00	-0.060649998	0.000000853
2010-11-24 00:00:00	-0.047799997	0.000000673
2010-11-25 00:00:00	-0.033275001	0.000000468
2010-11-26 00:00:00	-0.019475000	0.000000274
2010-11-27 00:00:00	-0.005675000	0.000000080
2010-11-28 00:00:00	0.006950000	-0.000000098
2010-11-29 00:00:00	0.017850000	-0.000000251
2010-11-30 00:00:00	0.027300000	-0.000000384
2010-12-01 00:00:00	0.033349998	-0.000000469
2010-12-02 00:00:00	0.035525002	-0.000000500
2010-12-03 00:00:00	0.034550000	-0.000000486
2010-12-04 00:00:00	0.030700000	-0.000000432
2010-12-05 00:00:00	0.022700001	-0.000000319
2010-12-06 00:00:00	0.013250000	-0.000000186
2010-12-07 00:00:00	0.003075000	-0.000000043
2010-12-08 00:00:00	-0.009300000	0.000000131
2010-12-09 00:00:00	-0.020900000	0.000000294
2010-12-10 00:00:00	-0.033250000	0.000000468
2010-12-11 00:00:00	-0.044149999	0.000000621
2010-12-12 00:00:00	-0.054849997	0.000000772
2010-12-13 00:00:00	-0.063549995	0.000000894
2010-12-14 00:00:00	-0.070850000	0.000000997
2010-12-15 00:00:00	-0.077350006	0.000001088
2010-12-16 00:00:00	-0.082225002	0.000001157
2010-12-17 00:00:00	-0.085600004	0.000001204
2010-12-18 00:00:00	-0.088524997	0.000001246
2010-12-19 00:00:00	-0.089950003	0.000001266
2010-12-20 00:00:00	-0.091425002	0.000001286
2010-12-21 00:00:00	-0.093125001	0.000001310
2010-12-22 00:00:00	-0.093599997	0.000001317
2010-12-23 00:00:00	-0.094349995	0.000001327
2010-12-24 00:00:00	-0.093850002	0.000001320
2010-12-25 00:00:00	-0.093600005	0.000001317
2010-12-26 00:00:00	-0.092625000	0.000001303
2010-12-27 00:00:00	-0.093374997	0.000001314
2010-12-28 00:00:00	-0.092875004	0.000001307
2010-12-29 00:00:00	-0.093349993	0.000001313
2010-12-30 00:00:00	-0.093099996	0.000001310
2010-12-31 00:00:00	-0.093125001	0.000001310
2011-01-01 00:00:00	-0.091900006	0.000001293
2011-01-02 00:00:00	-0.089474998	0.000001259
2011-01-03 00:00:00	-0.086125001	0.000001212
2011-01-04 00:00:00	-0.082675003	0.000001163
2011-01-05 00:00:00	-0.079274997	0.000001115
2011-01-06 00:00:00	-0.075674996	0.000001065
2011-01-07 00:00:00	-0.072524995	0.000001020
2011-01-08 00:00:00	-0.071049996	0.000001000
2011-01-09 00:00:00	-0.070550002	0.000000993
2011-01-10 00:00:00	-0.071300000	0.000001003
2011-01-11 00:00:00	-0.071549997	0.000001007
2011-01-12 00:00:00	-0.073500007	0.000001034
2011-01-13 00:00:00	-0.074974999	0.000001055
2011-01-14 00:00:00	-0.078325003	0.000001102
2011-01-15 00:00:00	-0.081249997	0.000001143
2011-01-16 00:00:00	-0.085349999	0.000001201
2011-01-17 00:00:00	-0.089974999	0.000001266
2011-01-18 00:00:00	-0.094799995	0.000001334
2011-01-19 00:00:00	-0.099875003	0.000001405
2011-01-20 00:00:00	-0.105224997	0.000001480
2011-01-21 00:00:00	-0.110300004	0.000001552
2011-01-22 00:00:00	-0.114924997	0.000001617
2011-01-23 00:00:00	-0.118575007	0.000001668
2011-01-24 00:00:00	-0.121224999	0.000001706
2011-01-25 00:00:00	-0.123149998	0.000001733
2011-01-26 00:00:00	-0.124125004	0.000001746
2011-01-27 00:00:00	-0.123424999	0.000001737
2011-01-28 00:00:00	-0.122199997	0.000001719
2011-01-29 00:00:00	-0.120249994	0.000001692
2011-01-30 00:00:00	-0.117099993	0.000001648
2011-01-31 00:00:00	-0.112500004	0.000001583
2011-02-01 00:00:00	-0.107175000	0.000001508
2011-02-02 00:00:00	-0.099649996	0.000001402
2011-02-03 00:00:00	-0.091425002	0.000001286
2011-02-04 00:00:00	-0.081974998	0.000001153
2011-02-05 00:00:00	-0.071575001	0.000001007
2011-02-06 00:00:00	-0.060875002	0.000000856
2011-02-07 00:00:00	-0.050474998	0.000000710
2011-02-08 00:00:00	-0.041474998	0.000000584
2011-02-09 00:00:00	-0.032775000	0.000000461
2011-02-10 00:00:00	-0.026974998	0.000000380
2011-02-11 00:00:00	-0.020450000	0.000000288
2011-02-12 00:00:00	-0.017750001	0.000000250
2011-02-13 00:00:00	-0.015075000	0.000000212
2011-02-14 00:00:00	-0.015099999	0.000000212
2011-02-15 00:00:00	-0.015575000	0.000000219
2011-02-16 00:00:00	-0.018025000	0.000000254
2011-02-17 00:00:00	-0.022350000	0.000000314
2011-02-18 00:00:00	-0.026975000	0.000000380
2011-02-19 00:00:00	-0.034225002	0.000000482
2011-02-20 00:00:00	-0.042475000	0.000000598
2011-02-21 00:00:00	-0.052900001	0.000000744
2011-02-22 00:00:00	-0.063800000	0.000000898
2011-02-23 00:00:00	-0.074974999	0.000001055
2011-02-24 00:00:00	-0.086824998	0.000001222
2011-02-25 00:00:00	-0.098674998	0.000001388
2011-02-26 00:00:00	-0.109350003	0.000001539
2011-02-27 00:00:00	-0.119274996	0.000001678
2011-02-28 00:00:00	-0.128475010	0.000001808
2011-03-01 00:00:00	-0.135024995	0.000001900
2011-03-02 00:00:00	-0.139375001	0.000001961
2011-03-03 00:00:00	-0.141800001	0.000001995
2011-03-04 00:00:00	-0.141824991	0.000001995
2011-03-05 00:00:00	-0.139375001	0.000001961
2011-03-06 00:00:00	-0.136025012	0.000001914
2011-03-07 00:00:00	-0.131400004	0.000001849
2011-03-08 00:00:00	-0.126549989	0.000001781
2011-03-09 00:00:00	-0.121474996	0.000001709
2011-03-10 00:00:00	-0.116400003	0.000001638
2011-03-11 00:00:00	-0.111524999	0.000001569
2011-03-12 00:00:00	-0.107175000	0.000001508
2011-03-13 00:00:00	-0.102574997	0.000001443
2011-03-14 00:00:00	-0.097949997	0.000001378
2011-03-15 00:00:00	-0.094099998	0.000001324
2011-03-16 00:00:00	-0.090224996	0.000001269
2011-03-17 00:00:00	-0.086075000	0.000001211
2011-03-18 00:00:00	-0.082200006	0.000001157
2011-03-19 00:00:00	-0.078575000	0.000001106
2011-03-20 00:00:00	-0.074949995	0.000001055
2011-03-21 00:00:00	-0.070824996	0.000000996
2011-03-22 00:00:00	-0.067675002	0.000000952
2011-03-23 00:00:00	-0.064274997	0.000000904
2011-03-24 00:00:00	-0.060624998	0.000000853
2011-03-25 00:00:00	-0.058975004	0.000000830
2011-03-26 00:00:00	-0.056050003	0.000000789
2011-03-27 00:00:00	-0.054350000	0.000000765
2011-03-28 00:00:00	-0.053149998	0.000000748
2011-03-29 00:00:00	-0.053374998	0.000000751
2011-03-30 00:00:00	-0.052675001	0.000000741
2011-03-31 00:00:00	-0.053125001	0.000000747
2011-04-01 00:00:00	-0.053625003	0.000000754
2011-04-02 00:00:00	-0.053150002	0.000000748
2011-04-03 00:00:00	-0.052650001	0.000000741
2011-04-04 00:00:00	-0.051925004	0.000000731
2011-04-05 00:00:00	-0.050000001	0.000000703
2011-04-06 00:00:00	-0.048049998	0.000000676
2011-04-07 00:00:00	-0.045125000	0.000000635
2011-04-08 00:00:00	-0.042225003	0.000000594
2011-04-09 00:00:00	-0.038624998	0.000000543
2011-04-10 00:00:00	-0.034474999	0.000000485
2011-04-11 00:00:00	-0.030375000	0.000000427
2011-04-12 00:00:00	-0.025525000	0.000000359
2011-04-13 00:00:00	-0.020700000	0.000000291
2011-04-14 00:00:00	-0.014625000	0.000000206
2011-04-15 00:00:00	-0.009275001	0.000000130
2011-04-16 00:00:00	-0.003700000	0.000000052
2011-04-17 00:00:00	0.001625000	-0.000000023
2011-04-18 00:00:00	0.006725000	-0.000000095
2011-04-19 00:00:00	0.011575000	-0.000000163
2011-04-20 00:00:00	0.013725000	-0.000000193
2011-04-21 00:00:00	0.014475000	-0.000000204
2011-04-22 00:00:00	0.014950000	-0.000000210
2011-04-23 00:00:00	0.013750000	-0.000000193
2011-04-24 00:00:00	0.011075000	-0.000000156
2011-04-25 00:00:00	0.009150000	-0.000000129
2011-04-26 00:00:00	0.006700000	-0.000000094
2011-04-27 00:00:00	0.005975000	-0.000000084
2011-04-28 00:00:00	0.006250000	-0.000000088
2011-04-29 00:00:00	0.007450000	-0.000000105
2011-04-30 00:00:00	0.010325000	-0.000000145
2011-05-01 00:00:00	0.013725000	-0.000000193
2011-05-02 00:00:00	0.016649999	-0.000000234
2011-05-03 00:00:00	0.020775000	-0.000000292
2011-05-04 00:00:00	0.023899999	-0.000000336
2011-05-05 00:00:00	0.026825000	-0.000000377
2011-05-06 00:00:00	0.028750001	-0.000000405
2011-05-07 00:00:00	0.030225001	-0.000000425
2011-05-08 00:00:00	0.029725000	-0.000000418
2011-05-09 00:00:00	0.028999999	-0.000000408
2011-05-10 00:00:00	0.027574999	-0.000000388
2011-05-11 00:00:00	0.025150001	-0.000000354
2011-05-12 00:00:00	0.021250000	-0.000000299
2011-05-13 00:00:00	0.017124999	-0.000000241
2011-05-14 00:00:00	0.010575000	-0.000000149
2011-05-15 00:00:00	0.004550000	-0.000000064
2011-05-16 00:00:00	-0.003475000	0.000000049
2011-05-17 00:00:00	-0.011450000	0.000000161
2011-05-18 00:00:00	-0.019950001	0.000000281
2011-05-19 00:00:00	-0.027700000	0.000000390
2011-05-20 00:00:00	-0.034949999	0.000000492
2011-05-21 00:00:00	-0.040775001	0.000000574
2011-05-22 00:00:00	-0.046599999	0.000000656
2011-05-23 00:00:00	-0.050449997	0.000000710
2011-05-24 00:00:00	-0.053624999	0.000000754
2011-05-25 00:00:00	-0.055325001	0.000000778
2011-05-26 00:00:00	-0.055050001	0.000000775
2011-05-27 00:00:00	-0.055050001	0.000000775
2011-05-28 00:00:00	-0.053599998	0.000000754
2011-05-29 00:00:00	-0.052425001	0.000000738
2011-05-30 00:00:00	-0.051200002	0.000000720
2011-05-31 00:00:00	-0.048525002	0.000000683
2011-06-01 00:00:00	-0.045400001	0.000000639
2011-06-02 00:00:00	-0.042250000	0.000000594
2011-06-03 00:00:00	-0.038600001	0.000000543
