#https://data.marine.copernicus.eu/viewer/expert?view=dataset&dataset=SEALEVEL_EUR_PHY_L4_MY_008_068
#Surface geostrophic eastward sea water velocity ugos
#    title: DT merged all satellites European Seas Gridded SSALTO/DUACS Sea Surface Height L4 product and derived variables
#    institution: CLS, CNES
#    source: Altimetry measurements
#    history: 2024-10-24 07:06:58Z: Creation
#    contact: servicedesk.cmems@mercator-ocean.eu
#    references: http://marine.copernicus.eu
#    comment: Sea Surface Height measured by Altimetry and derived variables
#    subset:source: ARCO data downloaded from the Marine Data Store using the MyOcean Data Portal
#    subset:productId: SEALEVEL_EUR_PHY_L4_MY_008_068
#    subset:datasetId: cmems_obs-sl_eur_phy-ssh_my_allsat-l4-duacs-0.0625deg_P1D_202411
#    subset:date: 2025-06-10T12:16:10.165Z
#latitudes averaged over 43.34375, 43.40625.
#longitudes averaged over 7.84375, 7.90625.
# coriolis_parameter = 2*(7.2921e-5)*np.sin((4.33666670E+01)*180/2*np.pi)
# density_sea_water = 1023.6
# dpdx = coriolis_parameter*density_sea_water*ugos
#date	ugos	dpdx
2009-08-21 00:00:00	-0.014600000	0.000000205
2009-08-22 00:00:00	-0.019150000	0.000000269
2009-08-23 00:00:00	-0.025325000	0.000000356
2009-08-24 00:00:00	-0.032025002	0.000000451
2009-08-25 00:00:00	-0.039574999	0.000000557
2009-08-26 00:00:00	-0.047175001	0.000000664
2009-08-27 00:00:00	-0.055600002	0.000000782
2009-08-28 00:00:00	-0.063725002	0.000000897
2009-08-29 00:00:00	-0.071474999	0.000001006
2009-08-30 00:00:00	-0.079049997	0.000001112
2009-08-31 00:00:00	-0.085024998	0.000001196
2009-09-01 00:00:00	-0.091525003	0.000001288
2009-09-02 00:00:00	-0.097525001	0.000001372
2009-09-03 00:00:00	-0.102825001	0.000001447
2009-09-04 00:00:00	-0.108249992	0.000001523
2009-09-05 00:00:00	-0.113025002	0.000001590
2009-09-06 00:00:00	-0.116900004	0.000001645
2009-09-07 00:00:00	-0.120250002	0.000001692
2009-09-08 00:00:00	-0.121999994	0.000001717
2009-09-09 00:00:00	-0.123425007	0.000001737
2009-09-10 00:00:00	-0.124125004	0.000001746
2009-09-11 00:00:00	-0.124825001	0.000001756
2009-09-12 00:00:00	-0.125349998	0.000001764
2009-09-13 00:00:00	-0.126049995	0.000001773
2009-09-14 00:00:00	-0.127625003	0.000001796
2009-09-15 00:00:00	-0.129574999	0.000001823
2009-09-16 00:00:00	-0.132200003	0.000001860
2009-09-17 00:00:00	-0.135049999	0.000001900
2009-09-18 00:00:00	-0.138750002	0.000001952
2009-09-19 00:00:00	-0.142774999	0.000002009
2009-09-20 00:00:00	-0.145925000	0.000002053
2009-09-21 00:00:00	-0.149324998	0.000002101
2009-09-22 00:00:00	-0.151600003	0.000002133
2009-09-23 00:00:00	-0.153174996	0.000002155
2009-09-24 00:00:00	-0.154049993	0.000002167
2009-09-25 00:00:00	-0.153874993	0.000002165
2009-09-26 00:00:00	-0.152999997	0.000002153
2009-09-27 00:00:00	-0.151075006	0.000002126
2009-09-28 00:00:00	-0.148250014	0.000002086
2009-09-29 00:00:00	-0.145274997	0.000002044
2009-09-30 00:00:00	-0.140850008	0.000001982
2009-10-01 00:00:00	-0.135924995	0.000001912
2009-10-02 00:00:00	-0.130075008	0.000001830
2009-10-03 00:00:00	-0.124125004	0.000001746
2009-10-04 00:00:00	-0.117974997	0.000001660
2009-10-05 00:00:00	-0.110725001	0.000001558
2009-10-06 00:00:00	-0.103499994	0.000001456
2009-10-07 00:00:00	-0.096450001	0.000001357
2009-10-08 00:00:00	-0.088874996	0.000001250
2009-10-09 00:00:00	-0.080300003	0.000001130
2009-10-10 00:00:00	-0.071449995	0.000001005
2009-10-11 00:00:00	-0.062299997	0.000000877
2009-10-12 00:00:00	-0.052275002	0.000000735
2009-10-13 00:00:00	-0.042550001	0.000000599
2009-10-14 00:00:00	-0.032350000	0.000000455
2009-10-15 00:00:00	-0.022325000	0.000000314
2009-10-16 00:00:00	-0.012824999	0.000000180
2009-10-17 00:00:00	-0.004374999	0.000000062
2009-10-18 00:00:00	0.003200000	-0.000000045
2009-10-19 00:00:00	0.009725001	-0.000000137
2009-10-20 00:00:00	0.015550000	-0.000000219
2009-10-21 00:00:00	0.020100001	-0.000000283
2009-10-22 00:00:00	0.024174999	-0.000000340
2009-10-23 00:00:00	0.028050002	-0.000000395
2009-10-24 00:00:00	0.030875001	-0.000000434
2009-10-25 00:00:00	0.033500001	-0.000000471
2009-10-26 00:00:00	0.035250001	-0.000000496
2009-10-27 00:00:00	0.036124997	-0.000000508
2009-10-28 00:00:00	0.036825001	-0.000000518
2009-10-29 00:00:00	0.035250001	-0.000000496
2009-10-30 00:00:00	0.033500001	-0.000000471
2009-10-31 00:00:00	0.029974999	-0.000000422
2009-11-01 00:00:00	0.025924999	-0.000000365
2009-11-02 00:00:00	0.021024998	-0.000000296
2009-11-03 00:00:00	0.016050000	-0.000000226
2009-11-04 00:00:00	0.010250000	-0.000000144
2009-11-05 00:00:00	0.004275000	-0.000000060
2009-11-06 00:00:00	-0.001925000	0.000000027
2009-11-07 00:00:00	-0.008250000	0.000000116
2009-11-08 00:00:00	-0.014400001	0.000000203
2009-11-09 00:00:00	-0.020400001	0.000000287
2009-11-10 00:00:00	-0.026550001	0.000000374
2009-11-11 00:00:00	-0.032174997	0.000000453
2009-11-12 00:00:00	-0.037850000	0.000000533
2009-11-13 00:00:00	-0.042575002	0.000000599
2009-11-14 00:00:00	-0.046799999	0.000000658
2009-11-15 00:00:00	-0.050650001	0.000000713
2009-11-16 00:00:00	-0.053174999	0.000000748
2009-11-17 00:00:00	-0.054749999	0.000000770
2009-11-18 00:00:00	-0.056325000	0.000000792
2009-11-19 00:00:00	-0.056674998	0.000000797
2009-11-20 00:00:00	-0.055624999	0.000000783
2009-11-21 00:00:00	-0.054400001	0.000000765
2009-11-22 00:00:00	-0.052800000	0.000000743
2009-11-23 00:00:00	-0.050324999	0.000000708
2009-11-24 00:00:00	-0.047700003	0.000000671
2009-11-25 00:00:00	-0.045900002	0.000000646
2009-11-26 00:00:00	-0.043625001	0.000000614
2009-11-27 00:00:00	-0.041874997	0.000000589
2009-11-28 00:00:00	-0.039900001	0.000000561
2009-11-29 00:00:00	-0.038675003	0.000000544
2009-11-30 00:00:00	-0.036924999	0.000000520
2009-12-01 00:00:00	-0.035175003	0.000000495
2009-12-02 00:00:00	-0.033249997	0.000000468
2009-12-03 00:00:00	-0.031150002	0.000000438
2009-12-04 00:00:00	-0.028475000	0.000000401
2009-12-05 00:00:00	-0.026349999	0.000000371
2009-12-06 00:00:00	-0.023550000	0.000000331
2009-12-07 00:00:00	-0.021449998	0.000000302
2009-12-08 00:00:00	-0.019500000	0.000000274
2009-12-09 00:00:00	-0.018275000	0.000000257
2009-12-10 00:00:00	-0.018275000	0.000000257
2009-12-11 00:00:00	-0.018975001	0.000000267
2009-12-12 00:00:00	-0.021625001	0.000000304
2009-12-13 00:00:00	-0.025300000	0.000000356
2009-12-14 00:00:00	-0.030600000	0.000000431
2009-12-15 00:00:00	-0.037275001	0.000000524
2009-12-16 00:00:00	-0.046125002	0.000000649
2009-12-17 00:00:00	-0.055425003	0.000000780
2009-12-18 00:00:00	-0.066000000	0.000000929
2009-12-19 00:00:00	-0.077450007	0.000001090
2009-12-20 00:00:00	-0.089249998	0.000001256
2009-12-21 00:00:00	-0.101549998	0.000001429
2009-12-22 00:00:00	-0.113024995	0.000001590
2009-12-23 00:00:00	-0.123574995	0.000001739
2009-12-24 00:00:00	-0.132950008	0.000001871
2009-12-25 00:00:00	-0.141525000	0.000001991
2009-12-26 00:00:00	-0.148225009	0.000002085
2009-12-27 00:00:00	-0.154224992	0.000002170
2009-12-28 00:00:00	-0.158650011	0.000002232
2009-12-29 00:00:00	-0.162149996	0.000002281
2009-12-30 00:00:00	-0.165300012	0.000002326
2009-12-31 00:00:00	-0.168300003	0.000002368
2010-01-01 00:00:00	-0.170450002	0.000002398
2010-01-02 00:00:00	-0.172199994	0.000002423
2010-01-03 00:00:00	-0.173950002	0.000002447
2010-01-04 00:00:00	-0.175025001	0.000002463
2010-01-05 00:00:00	-0.175899997	0.000002475
2010-01-06 00:00:00	-0.176425010	0.000002482
2010-01-07 00:00:00	-0.177125007	0.000002492
2010-01-08 00:00:00	-0.176599994	0.000002485
2010-01-09 00:00:00	-0.176774994	0.000002487
2010-01-10 00:00:00	-0.176424995	0.000002482
2010-01-11 00:00:00	-0.176249996	0.000002480
2010-01-12 00:00:00	-0.175375000	0.000002467
2010-01-13 00:00:00	-0.174500003	0.000002455
2010-01-14 00:00:00	-0.173974991	0.000002448
2010-01-15 00:00:00	-0.172374994	0.000002425
2010-01-16 00:00:00	-0.170975000	0.000002406
2010-01-17 00:00:00	-0.168324992	0.000002368
2010-01-18 00:00:00	-0.164949998	0.000002321
2010-01-19 00:00:00	-0.160575002	0.000002259
2010-01-20 00:00:00	-0.155275002	0.000002185
2010-01-21 00:00:00	-0.148575008	0.000002090
2010-01-22 00:00:00	-0.141025007	0.000001984
2010-01-23 00:00:00	-0.132375002	0.000001862
2010-01-24 00:00:00	-0.123600006	0.000001739
2010-01-25 00:00:00	-0.115125000	0.000001620
2010-01-26 00:00:00	-0.106150001	0.000001493
2010-01-27 00:00:00	-0.098924994	0.000001392
2010-01-28 00:00:00	-0.092075005	0.000001295
2010-01-29 00:00:00	-0.086925000	0.000001223
2010-01-30 00:00:00	-0.082899995	0.000001166
2010-01-31 00:00:00	-0.080274999	0.000001129
2010-02-01 00:00:00	-0.078524999	0.000001105
2010-02-02 00:00:00	-0.077124998	0.000001085
2010-02-03 00:00:00	-0.076925002	0.000001082
2010-02-04 00:00:00	-0.075874999	0.000001068
2010-02-05 00:00:00	-0.074450001	0.000001047
2010-02-06 00:00:00	-0.072700001	0.000001023
2010-02-07 00:00:00	-0.070424996	0.000000991
2010-02-08 00:00:00	-0.066925004	0.000000942
2010-02-09 00:00:00	-0.063000001	0.000000886
2010-02-10 00:00:00	-0.058249999	0.000000820
2010-02-11 00:00:00	-0.053174999	0.000000748
2010-02-12 00:00:00	-0.047674999	0.000000671
2010-02-13 00:00:00	-0.042574998	0.000000599
2010-02-14 00:00:00	-0.037650004	0.000000530
2010-02-15 00:00:00	-0.033250000	0.000000468
2010-02-16 00:00:00	-0.030450001	0.000000428
2010-02-17 00:00:00	-0.027800001	0.000000391
2010-02-18 00:00:00	-0.027100001	0.000000381
2010-02-19 00:00:00	-0.027124999	0.000000382
2010-02-20 00:00:00	-0.027999999	0.000000394
2010-02-21 00:00:00	-0.031150000	0.000000438
2010-02-22 00:00:00	-0.033425000	0.000000470
2010-02-23 00:00:00	-0.036224999	0.000000510
2010-02-24 00:00:00	-0.039749999	0.000000559
2010-02-25 00:00:00	-0.042050000	0.000000592
2010-02-26 00:00:00	-0.043299999	0.000000609
2010-02-27 00:00:00	-0.044000000	0.000000619
2010-02-28 00:00:00	-0.043650001	0.000000614
2010-03-01 00:00:00	-0.042250000	0.000000594
2010-03-02 00:00:00	-0.039224997	0.000000552
2010-03-03 00:00:00	-0.035000000	0.000000492
2010-03-04 00:00:00	-0.030274998	0.000000426
2010-03-05 00:00:00	-0.024600001	0.000000346
2010-03-06 00:00:00	-0.018300001	0.000000257
2010-03-07 00:00:00	-0.012475001	0.000000176
2010-03-08 00:00:00	-0.006475001	0.000000091
2010-03-09 00:00:00	-0.000500000	0.000000007
2010-03-10 00:00:00	0.005325000	-0.000000075
2010-03-11 00:00:00	0.011150001	-0.000000157
2010-03-12 00:00:00	0.016225001	-0.000000228
2010-03-13 00:00:00	0.021375000	-0.000000301
2010-03-14 00:00:00	0.025250001	-0.000000355
2010-03-15 00:00:00	0.028225001	-0.000000397
2010-03-16 00:00:00	0.030324999	-0.000000427
2010-03-17 00:00:00	0.031025000	-0.000000437
2010-03-18 00:00:00	0.030525001	-0.000000429
2010-03-19 00:00:00	0.028200001	-0.000000397
2010-03-20 00:00:00	0.024875000	-0.000000350
2010-03-21 00:00:00	0.020300001	-0.000000286
2010-03-22 00:00:00	0.015175000	-0.000000214
2010-03-23 00:00:00	0.009725000	-0.000000137
2010-03-24 00:00:00	0.003900000	-0.000000055
2010-03-25 00:00:00	-0.001700000	0.000000024
2010-03-26 00:00:00	-0.006325000	0.000000089
2010-03-27 00:00:00	-0.009825001	0.000000138
2010-03-28 00:00:00	-0.012650000	0.000000178
2010-03-29 00:00:00	-0.013374999	0.000000188
2010-03-30 00:00:00	-0.013025000	0.000000183
2010-03-31 00:00:00	-0.011450000	0.000000161
2010-04-01 00:00:00	-0.008225000	0.000000116
2010-04-02 00:00:00	-0.003825000	0.000000054
2010-04-03 00:00:00	0.000375000	-0.000000005
2010-04-04 00:00:00	0.005500000	-0.000000077
2010-04-05 00:00:00	0.010775000	-0.000000152
2010-04-06 00:00:00	0.015699999	-0.000000221
2010-04-07 00:00:00	0.020800000	-0.000000293
2010-04-08 00:00:00	0.025924999	-0.000000365
2010-04-09 00:00:00	0.030325001	-0.000000427
2010-04-10 00:00:00	0.035225000	-0.000000496
2010-04-11 00:00:00	0.038625002	-0.000000543
2010-04-12 00:00:00	0.041075002	-0.000000578
2010-04-13 00:00:00	0.041950002	-0.000000590
2010-04-14 00:00:00	0.041600000	-0.000000585
2010-04-15 00:00:00	0.040375002	-0.000000568
2010-04-16 00:00:00	0.037375003	-0.000000526
2010-04-17 00:00:00	0.033475000	-0.000000471
2010-04-18 00:00:00	0.028575001	-0.000000402
2010-04-19 00:00:00	0.024174999	-0.000000340
2010-04-20 00:00:00	0.018324999	-0.000000258
2010-04-21 00:00:00	0.013950001	-0.000000196
2010-04-22 00:00:00	0.008675000	-0.000000122
2010-04-23 00:00:00	0.004775000	-0.000000067
2010-04-24 00:00:00	0.000550000	-0.000000008
2010-04-25 00:00:00	-0.001550000	0.000000022
2010-04-26 00:00:00	-0.003650000	0.000000051
2010-04-27 00:00:00	-0.004350000	0.000000061
2010-04-28 00:00:00	-0.005425000	0.000000076
2010-04-29 00:00:00	-0.005275000	0.000000074
2010-04-30 00:00:00	-0.005100000	0.000000072
2010-05-01 00:00:00	-0.004375000	0.000000062
2010-05-02 00:00:00	-0.003650000	0.000000051
2010-05-03 00:00:00	-0.003125000	0.000000044
2010-05-04 00:00:00	-0.003475000	0.000000049
2010-05-05 00:00:00	-0.004700000	0.000000066
2010-05-06 00:00:00	-0.005775000	0.000000081
2010-05-07 00:00:00	-0.008050000	0.000000113
2010-05-08 00:00:00	-0.010375001	0.000000146
2010-05-09 00:00:00	-0.013000000	0.000000183
2010-05-10 00:00:00	-0.015825000	0.000000223
2010-05-11 00:00:00	-0.017925000	0.000000252
2010-05-12 00:00:00	-0.019875001	0.000000280
2010-05-13 00:00:00	-0.020750001	0.000000292
2010-05-14 00:00:00	-0.021800000	0.000000307
2010-05-15 00:00:00	-0.021800000	0.000000307
2010-05-16 00:00:00	-0.021800000	0.000000307
2010-05-17 00:00:00	-0.021450002	0.000000302
2010-05-18 00:00:00	-0.020750001	0.000000292
2010-05-19 00:00:00	-0.019524999	0.000000275
2010-05-20 00:00:00	-0.017074998	0.000000240
2010-05-21 00:00:00	-0.015475000	0.000000218
2010-05-22 00:00:00	-0.013325000	0.000000187
2010-05-23 00:00:00	-0.011750000	0.000000165
2010-05-24 00:00:00	-0.010000000	0.000000141
2010-05-25 00:00:00	-0.009649999	0.000000136
2010-05-26 00:00:00	-0.010725001	0.000000151
2010-05-27 00:00:00	-0.011425000	0.000000161
2010-05-28 00:00:00	-0.014225000	0.000000200
2010-05-29 00:00:00	-0.017925000	0.000000252
2010-05-30 00:00:00	-0.021949999	0.000000309
2010-05-31 00:00:00	-0.026374999	0.000000371
2010-06-01 00:00:00	-0.031150000	0.000000438
2010-06-02 00:00:00	-0.035349999	0.000000497
2010-06-03 00:00:00	-0.039375000	0.000000554
2010-06-04 00:00:00	-0.042600002	0.000000599
2010-06-05 00:00:00	-0.045599997	0.000000642
2010-06-06 00:00:00	-0.048050001	0.000000676
2010-06-07 00:00:00	-0.049975000	0.000000703
2010-06-08 00:00:00	-0.051375002	0.000000723
2010-06-09 00:00:00	-0.052425001	0.000000738
2010-06-10 00:00:00	-0.053475000	0.000000752
2010-06-11 00:00:00	-0.054025002	0.000000760
2010-06-12 00:00:00	-0.055075001	0.000000775
2010-06-13 00:00:00	-0.055774998	0.000000785
2010-06-14 00:00:00	-0.057549998	0.000000810
2010-06-15 00:00:00	-0.058775000	0.000000827
2010-06-16 00:00:00	-0.060550001	0.000000852
2010-06-17 00:00:00	-0.061974999	0.000000872
2010-06-18 00:00:00	-0.063175000	0.000000889
2010-06-19 00:00:00	-0.064075001	0.000000902
2010-06-20 00:00:00	-0.064774998	0.000000911
2010-06-21 00:00:00	-0.064050004	0.000000901
2010-06-22 00:00:00	-0.062825002	0.000000884
2010-06-23 00:00:00	-0.060350001	0.000000849
2010-06-24 00:00:00	-0.056850001	0.000000800
2010-06-25 00:00:00	-0.052999999	0.000000746
2010-06-26 00:00:00	-0.047849998	0.000000673
2010-06-27 00:00:00	-0.041350000	0.000000582
2010-06-28 00:00:00	-0.035374999	0.000000498
2010-06-29 00:00:00	-0.027975000	0.000000394
2010-06-30 00:00:00	-0.022000000	0.000000310
2010-07-01 00:00:00	-0.014750000	0.000000208
2010-07-02 00:00:00	-0.008050000	0.000000113
2010-07-03 00:00:00	-0.001725000	0.000000024
2010-07-04 00:00:00	0.004600000	-0.000000065
2010-07-05 00:00:00	0.010425000	-0.000000147
2010-07-06 00:00:00	0.015875001	-0.000000223
2010-07-07 00:00:00	0.021525001	-0.000000303
2010-07-08 00:00:00	0.026425000	-0.000000372
2010-07-09 00:00:00	0.031750001	-0.000000447
2010-07-10 00:00:00	0.036499999	-0.000000514
2010-07-11 00:00:00	0.041400000	-0.000000582
2010-07-12 00:00:00	0.046000000	-0.000000647
2010-07-13 00:00:00	0.050225005	-0.000000707
2010-07-14 00:00:00	0.053575002	-0.000000754
2010-07-15 00:00:00	0.056375001	-0.000000793
2010-07-16 00:00:00	0.057774998	-0.000000813
2010-07-17 00:00:00	0.058474999	-0.000000823
2010-07-18 00:00:00	0.057599999	-0.000000810
2010-07-19 00:00:00	0.055675000	-0.000000783
2010-07-20 00:00:00	0.052874997	-0.000000744
2010-07-21 00:00:00	0.049000002	-0.000000689
2010-07-22 00:00:00	0.045100000	-0.000000635
2010-07-23 00:00:00	0.040725000	-0.000000573
2010-07-24 00:00:00	0.034724999	-0.000000489
2010-07-25 00:00:00	0.028200001	-0.000000397
2010-07-26 00:00:00	0.020475000	-0.000000288
2010-07-27 00:00:00	0.012000000	-0.000000169
2010-07-28 00:00:00	0.002525000	-0.000000036
2010-07-29 00:00:00	-0.007724999	0.000000109
2010-07-30 00:00:00	-0.017600000	0.000000248
2010-07-31 00:00:00	-0.026725000	0.000000376
2010-08-01 00:00:00	-0.035050001	0.000000493
2010-08-02 00:00:00	-0.042050000	0.000000592
2010-08-03 00:00:00	-0.048050001	0.000000676
2010-08-04 00:00:00	-0.052650001	0.000000741
2010-08-05 00:00:00	-0.055975001	0.000000788
2010-08-06 00:00:00	-0.057900000	0.000000815
2010-08-07 00:00:00	-0.058775000	0.000000827
2010-08-08 00:00:00	-0.058075000	0.000000817
2010-08-09 00:00:00	-0.056499999	0.000000795
2010-08-10 00:00:00	-0.052800000	0.000000743
2010-08-11 00:00:00	-0.048574999	0.000000683
2010-08-12 00:00:00	-0.042575002	0.000000599
2010-08-13 00:00:00	-0.035525002	0.000000500
2010-08-14 00:00:00	-0.028325001	0.000000399
2010-08-15 00:00:00	-0.020399999	0.000000287
2010-08-16 00:00:00	-0.012825000	0.000000180
2010-08-17 00:00:00	-0.006125000	0.000000086
2010-08-18 00:00:00	-0.000850000	0.000000012
2010-08-19 00:00:00	0.003725000	-0.000000052
2010-08-20 00:00:00	0.006900000	-0.000000097
2010-08-21 00:00:00	0.009200000	-0.000000129
2010-08-22 00:00:00	0.010775000	-0.000000152
2010-08-23 00:00:00	0.012725000	-0.000000179
2010-08-24 00:00:00	0.013775000	-0.000000194
2010-08-25 00:00:00	0.015524999	-0.000000218
2010-08-26 00:00:00	0.017099999	-0.000000241
2010-08-27 00:00:00	0.019250000	-0.000000271
2010-08-28 00:00:00	0.021350000	-0.000000300
2010-08-29 00:00:00	0.022574998	-0.000000318
2010-08-30 00:00:00	0.023800001	-0.000000335
2010-08-31 00:00:00	0.023625001	-0.000000332
2010-09-01 00:00:00	0.022575002	-0.000000318
2010-09-02 00:00:00	0.019949999	-0.000000281
2010-09-03 00:00:00	0.016225001	-0.000000228
2010-09-04 00:00:00	0.011500001	-0.000000162
2010-09-05 00:00:00	0.005150000	-0.000000072
2010-09-06 00:00:00	-0.001375000	0.000000019
2010-09-07 00:00:00	-0.007675000	0.000000108
2010-09-08 00:00:00	-0.013550000	0.000000191
2010-09-09 00:00:00	-0.019500000	0.000000274
2010-09-10 00:00:00	-0.024225000	0.000000341
2010-09-11 00:00:00	-0.028324999	0.000000399
2010-09-12 00:00:00	-0.032025002	0.000000451
2010-09-13 00:00:00	-0.034474999	0.000000485
2010-09-14 00:00:00	-0.035174999	0.000000495
2010-09-15 00:00:00	-0.035700001	0.000000502
2010-09-16 00:00:00	-0.035875000	0.000000505
2010-09-17 00:00:00	-0.036575001	0.000000515
2010-09-18 00:00:00	-0.037675001	0.000000530
2010-09-19 00:00:00	-0.039950002	0.000000562
2010-09-20 00:00:00	-0.042925000	0.000000604
2010-09-21 00:00:00	-0.047499999	0.000000668
2010-09-22 00:00:00	-0.052600004	0.000000740
2010-09-23 00:00:00	-0.058775000	0.000000827
2010-09-24 00:00:00	-0.064250000	0.000000904
2010-09-25 00:00:00	-0.069150001	0.000000973
2010-09-26 00:00:00	-0.073399998	0.000001033
2010-09-27 00:00:00	-0.076574996	0.000001077
2010-09-28 00:00:00	-0.078325003	0.000001102
2010-09-29 00:00:00	-0.078675002	0.000001107
2010-09-30 00:00:00	-0.078150004	0.000001100
2010-10-01 00:00:00	-0.076399997	0.000001075
2010-10-02 00:00:00	-0.073925003	0.000001040
2010-10-03 00:00:00	-0.070050001	0.000000986
2010-10-04 00:00:00	-0.065300003	0.000000919
2010-10-05 00:00:00	-0.060025003	0.000000845
2010-10-06 00:00:00	-0.054724999	0.000000770
2010-10-07 00:00:00	-0.049100000	0.000000691
2010-10-08 00:00:00	-0.043800000	0.000000616
2010-10-09 00:00:00	-0.040125001	0.000000565
2010-10-10 00:00:00	-0.037825000	0.000000532
2010-10-11 00:00:00	-0.037100002	0.000000522
2010-10-12 00:00:00	-0.039225001	0.000000552
2010-10-13 00:00:00	-0.044374999	0.000000624
2010-10-14 00:00:00	-0.051725000	0.000000728
2010-10-15 00:00:00	-0.061799999	0.000000870
2010-10-16 00:00:00	-0.074450001	0.000001047
2010-10-17 00:00:00	-0.089949995	0.000001266
2010-10-18 00:00:00	-0.106875002	0.000001504
2010-10-19 00:00:00	-0.125174999	0.000001761
2010-10-20 00:00:00	-0.146324992	0.000002059
2010-10-21 00:00:00	-0.167800009	0.000002361
2010-10-22 00:00:00	-0.190524995	0.000002681
2010-10-23 00:00:00	-0.212550014	0.000002991
2010-10-24 00:00:00	-0.234524995	0.000003300
2010-10-25 00:00:00	-0.254474998	0.000003580
2010-10-26 00:00:00	-0.272224993	0.000003830
2010-10-27 00:00:00	-0.287200004	0.000004041
2010-10-28 00:00:00	-0.298325002	0.000004197
2010-10-29 00:00:00	-0.306050003	0.000004306
2010-10-30 00:00:00	-0.310975015	0.000004375
2010-10-31 00:00:00	-0.312200010	0.000004393
2010-11-01 00:00:00	-0.310450017	0.000004368
2010-11-02 00:00:00	-0.306225002	0.000004308
2010-11-03 00:00:00	-0.299374998	0.000004212
2010-11-04 00:00:00	-0.290724993	0.000004090
2010-11-05 00:00:00	-0.280524969	0.000003947
2010-11-06 00:00:00	-0.269075006	0.000003786
2010-11-07 00:00:00	-0.256749988	0.000003612
2010-11-08 00:00:00	-0.244424999	0.000003439
2010-11-09 00:00:00	-0.230849996	0.000003248
2010-11-10 00:00:00	-0.217649996	0.000003062
2010-11-11 00:00:00	-0.204425007	0.000002876
2010-11-12 00:00:00	-0.191224992	0.000002690
2010-11-13 00:00:00	-0.178900003	0.000002517
2010-11-14 00:00:00	-0.166900009	0.000002348
2010-11-15 00:00:00	-0.155324996	0.000002185
2010-11-16 00:00:00	-0.144724995	0.000002036
2010-11-17 00:00:00	-0.135399997	0.000001905
2010-11-18 00:00:00	-0.127100006	0.000001788
2010-11-19 00:00:00	-0.121300004	0.000001707
2010-11-20 00:00:00	-0.115874998	0.000001630
2010-11-21 00:00:00	-0.112674996	0.000001585
2010-11-22 00:00:00	-0.110750005	0.000001558
2010-11-23 00:00:00	-0.111100003	0.000001563
2010-11-24 00:00:00	-0.113374993	0.000001595
2010-11-25 00:00:00	-0.116525002	0.000001639
2010-11-26 00:00:00	-0.120774999	0.000001699
2010-11-27 00:00:00	-0.126574993	0.000001781
2010-11-28 00:00:00	-0.131500006	0.000001850
2010-11-29 00:00:00	-0.136099994	0.000001915
2010-11-30 00:00:00	-0.140150011	0.000001972
2010-12-01 00:00:00	-0.142250001	0.000002001
2010-12-02 00:00:00	-0.143124998	0.000002014
2010-12-03 00:00:00	-0.142774999	0.000002009
2010-12-04 00:00:00	-0.140300006	0.000001974
2010-12-05 00:00:00	-0.138025001	0.000001942
2010-12-06 00:00:00	-0.134875000	0.000001898
2010-12-07 00:00:00	-0.131700009	0.000001853
2010-12-08 00:00:00	-0.128150001	0.000001803
2010-12-09 00:00:00	-0.124100000	0.000001746
2010-12-10 00:00:00	-0.120074995	0.000001689
2010-12-11 00:00:00	-0.116374999	0.000001637
2010-12-12 00:00:00	-0.112674996	0.000001585
2010-12-13 00:00:00	-0.108975001	0.000001533
2010-12-14 00:00:00	-0.105975002	0.000001491
2010-12-15 00:00:00	-0.103125006	0.000001451
2010-12-16 00:00:00	-0.100325003	0.000001412
2010-12-17 00:00:00	-0.098574996	0.000001387
2010-12-18 00:00:00	-0.098399997	0.000001384
2010-12-19 00:00:00	-0.098750003	0.000001389
2010-12-20 00:00:00	-0.099124998	0.000001395
2010-12-21 00:00:00	-0.100699998	0.000001417
2010-12-22 00:00:00	-0.102800004	0.000001446
2010-12-23 00:00:00	-0.105275005	0.000001481
2010-12-24 00:00:00	-0.108074993	0.000001521
2010-12-25 00:00:00	-0.110900000	0.000001560
2010-12-26 00:00:00	-0.113200001	0.000001593
2010-12-27 00:00:00	-0.114974998	0.000001618
2010-12-28 00:00:00	-0.115500003	0.000001625
2010-12-29 00:00:00	-0.114975005	0.000001618
2010-12-30 00:00:00	-0.113550000	0.000001598
2010-12-31 00:00:00	-0.110525005	0.000001555
2011-01-01 00:00:00	-0.106325001	0.000001496
2011-01-02 00:00:00	-0.101774998	0.000001432
2011-01-03 00:00:00	-0.096249998	0.000001354
2011-01-04 00:00:00	-0.091000006	0.000001280
2011-01-05 00:00:00	-0.085749999	0.000001206
2011-01-06 00:00:00	-0.080100000	0.000001127
2011-01-07 00:00:00	-0.075499997	0.000001062
2011-01-08 00:00:00	-0.071999997	0.000001013
2011-01-09 00:00:00	-0.069000006	0.000000971
2011-01-10 00:00:00	-0.066699997	0.000000938
2011-01-11 00:00:00	-0.066000000	0.000000929
2011-01-12 00:00:00	-0.065300003	0.000000919
2011-01-13 00:00:00	-0.066725001	0.000000939
2011-01-14 00:00:00	-0.068124995	0.000000958
2011-01-15 00:00:00	-0.070400000	0.000000991
2011-01-16 00:00:00	-0.072324999	0.000001018
2011-01-17 00:00:00	-0.074625000	0.000001050
2011-01-18 00:00:00	-0.076725006	0.000001079
2011-01-19 00:00:00	-0.078299999	0.000001102
